"","sp","algorithm","weighted","modularity","census","d_cutoff","seed","number_of_groups","group"
"11948","pipecu","louvain",TRUE,0.114914538449551,4,30,0,5,"5"
"11949","pipepe","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11950","pipepe","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11951","pipepe","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11952","pipepe","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11953","pipere","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11954","pipere","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11955","pipere","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11956","pipere","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11957","pit1ma","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11958","pit1ma","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11959","pit1ma","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11960","pit1ma","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11961","pla1pi","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11962","pla1pi","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11963","pla1pi","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11964","pla1pi","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11965","pla2el","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11966","pla2el","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11967","pla2el","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11968","pla2el","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11969","pochse","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11970","pochse","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11971","pochse","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11972","pochse","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"11973","posola","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"11974","posola","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"11975","posola","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"11976","posola","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"11977","poular","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11978","poular","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11979","poular","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11980","poular","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11981","pourbi","louvain",TRUE,0.114914538449551,4,30,0,5,"5"
"11982","pourbi","louvain",TRUE,0.114914538449551,4,30,0,5,"5"
"11983","pourbi","louvain",TRUE,0.114914538449551,4,30,0,5,"5"
"11984","pourbi","louvain",TRUE,0.114914538449551,4,30,0,5,"5"
"11985","poutre","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"11986","poutre","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"11987","poutre","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"11988","poutre","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"11989","poutst","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"11990","poutst","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"11991","poutst","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"11992","poutst","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"11993","pri2co","louvain",TRUE,0.114914538449551,4,30,0,5,"5"
"11994","pri2co","louvain",TRUE,0.114914538449551,4,30,0,5,"5"
"11995","pri2co","louvain",TRUE,0.114914538449551,4,30,0,5,"5"
"11996","pri2co","louvain",TRUE,0.114914538449551,4,30,0,5,"5"
"11997","protco","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11998","protco","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"11999","protco","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12000","protco","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12001","protpa","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12002","protpa","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12003","protpa","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12004","protpa","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12005","protsp","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"12006","protsp","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"12007","protsp","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"12008","protsp","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"12009","protte","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12010","protte","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12011","protte","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12012","protte","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12013","pse1se","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12014","pse1se","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12015","pse1se","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12016","pse1se","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12017","psidfr","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12018","psidfr","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12019","psidfr","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12020","psidfr","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12021","psycac","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12022","psycac","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12023","psycac","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12024","psycac","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12025","psycch","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12026","psycch","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12027","psycch","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12028","psycch","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12029","psycde","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12030","psycde","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12031","psycde","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12032","psycde","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12033","psycg1","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12034","psycg1","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12035","psycg1","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12036","psycg1","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12037","psycg3","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12038","psycg3","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12039","psycg3","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12040","psycg3","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12041","psycho","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12042","psycho","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12043","psycho","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12044","psycho","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12045","psycli","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12046","psycli","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12047","psycli","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12048","psycli","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12049","psycma","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12050","psycma","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12051","psycma","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12052","psycma","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12053","psycpi","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12054","psycpi","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12055","psycpi","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12056","psycpi","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12057","pterro","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12058","pterro","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12059","pterro","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12060","pterro","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
"12061","quaras","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12062","quaras","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12063","quaras","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12064","quaras","louvain",TRUE,0.114914538449551,4,30,0,5,"1"
"12065","quasam","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"12066","quasam","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"12067","quasam","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"12068","quasam","louvain",TRUE,0.114914538449551,4,30,0,5,"4"
"12069","randar","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12070","randar","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12071","randar","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12072","randar","louvain",TRUE,0.114914538449551,4,30,0,5,"3"
"12073","rinosy","louvain",TRUE,0.114914538449551,4,30,0,5,"2"
