"","census","d_cutoff","group","x","y","density","soiltype"
"5671",1,30,"3",410,30,3.25053764804443e-06,"2"
"5672",1,30,"3",430,30,3.05159441947667e-06,"2"
"5673",1,30,"3",450,30,2.71287685632298e-06,"2"
"5674",1,30,"3",470,30,2.58545594186839e-06,"2"
"5675",1,30,"3",490,30,2.55693849675235e-06,"2"
"5676",1,30,"3",10,50,6.11345096320864e-06,"3"
"5677",1,30,"3",30,50,6.49871261583263e-06,"3"
"5678",1,30,"3",50,50,6.23403437432395e-06,"3"
"5679",1,30,"3",70,50,5.31600971678646e-06,"3"
"5680",1,30,"3",90,50,4.57565779566594e-06,"3"
"5681",1,30,"3",110,50,4.09242183038822e-06,"2"
"5682",1,30,"3",130,50,3.89854882585095e-06,"2"
"5683",1,30,"3",150,50,4.11880221546334e-06,"2"
"5684",1,30,"3",170,50,4.10283206466333e-06,"2"
"5685",1,30,"3",190,50,3.58848410752829e-06,"2"
"5686",1,30,"3",210,50,3.3115047365683e-06,"2"
"5687",1,30,"3",230,50,3.58102284425277e-06,"2"
"5688",1,30,"3",250,50,3.96394208802849e-06,"2"
"5689",1,30,"3",270,50,3.91443342020497e-06,"2"
"5690",1,30,"3",290,50,3.65057995814583e-06,"2"
"5691",1,30,"3",310,50,3.51881601395227e-06,"2"
"5692",1,30,"3",330,50,3.30609261959491e-06,"2"
"5693",1,30,"3",350,50,2.96258691594128e-06,"2"
"5694",1,30,"3",370,50,2.87483082992056e-06,"2"
"5695",1,30,"3",390,50,2.9978968305839e-06,"2"
"5696",1,30,"3",410,50,3.08877167368149e-06,"2"
"5697",1,30,"3",430,50,3.08590510379374e-06,"2"
"5698",1,30,"3",450,50,2.98456269196849e-06,"2"
"5699",1,30,"3",470,50,2.75556549200743e-06,"2"
"5700",1,30,"3",490,50,2.53571255327943e-06,"2"
"5701",1,30,"3",10,70,5.70334164887961e-06,"3"
"5702",1,30,"3",30,70,5.9957824615161e-06,"3"
"5703",1,30,"3",50,70,5.96257632316145e-06,"3"
"5704",1,30,"3",70,70,5.32829232419486e-06,"3"
"5705",1,30,"3",90,70,4.72495047336081e-06,"2"
"5706",1,30,"3",110,70,4.36063634689554e-06,"2"
"5707",1,30,"3",130,70,4.21489618377793e-06,"2"
"5708",1,30,"3",150,70,4.28555686981038e-06,"2"
"5709",1,30,"3",170,70,4.22785417732571e-06,"2"
"5710",1,30,"3",190,70,3.97147267966408e-06,"2"
"5711",1,30,"3",210,70,3.7843132515912e-06,"2"
"5712",1,30,"3",230,70,3.76786844398549e-06,"2"
"5713",1,30,"3",250,70,3.8029187754851e-06,"2"
"5714",1,30,"3",270,70,3.5928294709169e-06,"2"
"5715",1,30,"3",290,70,3.48497055539369e-06,"2"
"5716",1,30,"3",310,70,3.74705733232746e-06,"2"
"5717",1,30,"3",330,70,3.83331869363579e-06,"2"
"5718",1,30,"3",350,70,3.39187415055423e-06,"2"
"5719",1,30,"3",370,70,2.98249053626155e-06,"2"
"5720",1,30,"3",390,70,2.87429632440112e-06,"2"
"5721",1,30,"3",410,70,2.87246757743103e-06,"2"
"5722",1,30,"3",430,70,3.00521875035804e-06,"2"
"5723",1,30,"3",450,70,3.04307497927481e-06,"2"
"5724",1,30,"3",470,70,2.73787074474306e-06,"2"
"5725",1,30,"3",490,70,2.38210974737208e-06,"2"
"5726",1,30,"3",10,90,5.78580602795468e-06,"3"
"5727",1,30,"3",30,90,5.80806714507454e-06,"3"
"5728",1,30,"3",50,90,5.84626937367892e-06,"3"
"5729",1,30,"3",70,90,5.60830468800417e-06,"3"
"5730",1,30,"3",90,90,5.40742746205996e-06,"3"
"5731",1,30,"3",110,90,5.31151774849381e-06,"3"
"5732",1,30,"3",130,90,5.07237014763973e-06,"3"
"5733",1,30,"3",150,90,4.71633913987008e-06,"3"
"5734",1,30,"3",170,90,4.35396931153229e-06,"3"
"5735",1,30,"3",190,90,4.12825700677791e-06,"2"
"5736",1,30,"3",210,90,3.90377810808442e-06,"2"
"5737",1,30,"3",230,90,3.66807000036737e-06,"2"
"5738",1,30,"3",250,90,3.52696588852793e-06,"2"
"5739",1,30,"3",270,90,3.34261582242594e-06,"2"
"5740",1,30,"3",290,90,3.45537767273094e-06,"2"
"5741",1,30,"3",310,90,3.99424872447793e-06,"2"
"5742",1,30,"3",330,90,4.30817652651084e-06,"2"
"5743",1,30,"3",350,90,3.74053534407635e-06,"2"
"5744",1,30,"3",370,90,2.93893657527432e-06,"2"
"5745",1,30,"3",390,90,2.588021180481e-06,"2"
"5746",1,30,"3",410,90,2.48993683151082e-06,"2"
"5747",1,30,"3",430,90,2.61935979061628e-06,"2"
"5748",1,30,"3",450,90,2.69728471623501e-06,"2"
"5749",1,30,"3",470,90,2.41694655946162e-06,"2"
"5750",1,30,"3",490,90,2.03981299409218e-06,"2"
"5751",1,30,"3",10,110,6.47155181175253e-06,"3"
"5752",1,30,"3",30,110,6.10114345900732e-06,"3"
"5753",1,30,"3",50,110,5.90361629267145e-06,"3"
"5754",1,30,"3",70,110,5.79264463215532e-06,"3"
"5755",1,30,"3",90,110,5.88394727471232e-06,"3"
"5756",1,30,"3",110,110,6.13777139174603e-06,"3"
"5757",1,30,"3",130,110,5.90677109062483e-06,"3"
"5758",1,30,"3",150,110,5.31039647680593e-06,"3"
"5759",1,30,"3",170,110,4.83345966886346e-06,"3"
"5760",1,30,"3",190,110,4.60610783238894e-06,"3"
"5761",1,30,"3",210,110,4.34819862175335e-06,"2"
"5762",1,30,"3",230,110,3.95120633787498e-06,"2"
"5763",1,30,"3",250,110,3.63194327390376e-06,"2"
"5764",1,30,"3",270,110,3.4904290670556e-06,"2"
"5765",1,30,"3",290,110,3.71737426493186e-06,"2"
"5766",1,30,"3",310,110,4.27416221308509e-06,"3"
"5767",1,30,"3",330,110,4.63519569297415e-06,"3"
"5768",1,30,"3",350,110,4.04608403135877e-06,"2"
"5769",1,30,"3",370,110,2.963531296637e-06,"2"
"5770",1,30,"3",390,110,2.3197671773887e-06,"2"
"5771",1,30,"3",410,110,2.08807873134602e-06,"2"
"5772",1,30,"3",430,110,2.10472911311617e-06,"2"
"5773",1,30,"3",450,110,2.13395926454428e-06,"2"
"5774",1,30,"3",470,110,2.00893313369007e-06,"2"
"5775",1,30,"3",490,110,1.84566354180052e-06,"2"
"5776",1,30,"3",10,130,6.91228516953232e-06,"3"
"5777",1,30,"3",30,130,6.26260303776734e-06,"3"
"5778",1,30,"3",50,130,5.97755210483311e-06,"3"
"5779",1,30,"3",70,130,6.0428396953451e-06,"3"
"5780",1,30,"3",90,130,6.23957934127014e-06,"3"
"5781",1,30,"3",110,130,6.48552867848439e-06,"3"
"5782",1,30,"3",130,130,6.14133978986928e-06,"3"
"5783",1,30,"3",150,130,5.60568175767957e-06,"3"
"5784",1,30,"3",170,130,5.45030840668974e-06,"3"
"5785",1,30,"3",190,130,5.41481672364352e-06,"3"
"5786",1,30,"3",210,130,5.22283185678781e-06,"3"
"5787",1,30,"3",230,130,4.68564987207484e-06,"3"
"5788",1,30,"3",250,130,4.10654679446438e-06,"2"
"5789",1,30,"3",270,130,3.80825696883773e-06,"2"
"5790",1,30,"3",290,130,3.94473777377949e-06,"2"
"5791",1,30,"3",310,130,4.36420930077219e-06,"3"
"5792",1,30,"3",330,130,4.60311935130548e-06,"3"
"5793",1,30,"3",350,130,4.11063944145469e-06,"2"
"5794",1,30,"3",370,130,3.06769933591921e-06,"2"
"5795",1,30,"3",390,130,2.24306039275148e-06,"2"
"5796",1,30,"3",410,130,1.85995970497422e-06,"2"
"5797",1,30,"3",430,130,1.77816918259606e-06,"2"
"5798",1,30,"3",450,130,1.77735313675629e-06,"2"
"5799",1,30,"3",470,130,1.82011970891366e-06,"2"
"5800",1,30,"3",490,130,1.95857887869126e-06,"2"
"5801",1,30,"3",10,150,6.68352152460128e-06,"3"
"5802",1,30,"3",30,150,6.17691898955193e-06,"3"
"5803",1,30,"3",50,150,5.99155928630015e-06,"3"
"5804",1,30,"3",70,150,6.21311815673043e-06,"3"
"5805",1,30,"3",90,150,6.53733298209035e-06,"3"
"5806",1,30,"3",110,150,6.63271272484913e-06,"3"
"5807",1,30,"3",130,150,6.04018018091946e-06,"3"
"5808",1,30,"3",150,150,5.54602824778268e-06,"3"
"5809",1,30,"3",170,150,5.69631762437316e-06,"3"
"5810",1,30,"3",190,150,5.76870659438521e-06,"3"
"5811",1,30,"3",210,150,5.63828895078425e-06,"3"
"5812",1,30,"3",230,150,5.16309690726825e-06,"3"
"5813",1,30,"3",250,150,4.54516057084903e-06,"3"
"5814",1,30,"3",270,150,4.06271587568138e-06,"2"
"5815",1,30,"3",290,150,3.90764537642384e-06,"2"
"5816",1,30,"3",310,150,4.00926287674612e-06,"2"
"5817",1,30,"3",330,150,3.99833128947456e-06,"2"
"5818",1,30,"3",350,150,3.67311381664509e-06,"2"
"5819",1,30,"3",370,150,3.01311911270739e-06,"2"
"5820",1,30,"3",390,150,2.28133828586288e-06,"2"
"5821",1,30,"3",410,150,1.81494489871242e-06,"2"
"5822",1,30,"3",430,150,1.70316936970656e-06,"2"
"5823",1,30,"3",450,150,1.73811584872204e-06,"2"
"5824",1,30,"3",470,150,1.82888302130454e-06,"2"
"5825",1,30,"3",490,150,2.0492841795282e-06,"2"
"5826",1,30,"3",10,170,6.09977798297675e-06,"3"
"5827",1,30,"3",30,170,6.06355567397259e-06,"3"
"5828",1,30,"3",50,170,6.08904326131286e-06,"3"
"5829",1,30,"3",70,170,6.18572908872058e-06,"3"
"5830",1,30,"3",90,170,6.38077453912105e-06,"3"
"5831",1,30,"3",110,170,6.35255916120309e-06,"3"
"5832",1,30,"3",130,170,5.81286987351636e-06,"3"
"5833",1,30,"3",150,170,5.55662259633341e-06,"3"
"5834",1,30,"3",170,170,5.83818617322773e-06,"3"
"5835",1,30,"3",190,170,5.72160126464899e-06,"3"
"5836",1,30,"3",210,170,5.39085236096871e-06,"3"
"5837",1,30,"3",230,170,5.10754170062593e-06,"3"
"5838",1,30,"3",250,170,4.79711068541732e-06,"3"
"5839",1,30,"3",270,170,4.30784229551517e-06,"2"
"5840",1,30,"3",290,170,3.78025063682722e-06,"2"
"5841",1,30,"3",310,170,3.48815717447645e-06,"2"
"5842",1,30,"3",330,170,3.31413888034012e-06,"2"
"5843",1,30,"3",350,170,3.13789818006454e-06,"2"
"5844",1,30,"3",370,170,2.7678416928845e-06,"2"
"5845",1,30,"3",390,170,2.21425585721508e-06,"2"
"5846",1,30,"3",410,170,1.85326326419549e-06,"2"
"5847",1,30,"3",430,170,1.85479774128559e-06,"2"
"5848",1,30,"3",450,170,1.95408874689158e-06,"2"
"5849",1,30,"3",470,170,1.9441752182548e-06,"2"
"5850",1,30,"3",490,170,1.96154834944425e-06,"2"
"5851",1,30,"3",10,190,5.761506754885e-06,"3"
"5852",1,30,"3",30,190,6.14156740523357e-06,"3"
"5853",1,30,"3",50,190,6.55923672283069e-06,"3"
"5854",1,30,"3",70,190,6.56391866998303e-06,"3"
"5855",1,30,"3",90,190,6.28111766226246e-06,"3"
"5856",1,30,"3",110,190,5.85342959463838e-06,"3"
"5857",1,30,"3",130,190,5.46824405193743e-06,"3"
"5858",1,30,"3",150,190,5.68691304565525e-06,"3"
"5859",1,30,"3",170,190,6.21798052090235e-06,"3"
"5860",1,30,"3",190,190,6.09059247771204e-06,"3"
"5861",1,30,"3",210,190,5.56121480625721e-06,"3"
"5862",1,30,"3",230,190,5.222346653112e-06,"3"
"5863",1,30,"3",250,190,4.96265073236201e-06,"3"
"5864",1,30,"3",270,190,4.37651797633444e-06,"2"
"5865",1,30,"3",290,190,3.60925075783951e-06,"2"
"5866",1,30,"3",310,190,3.09804347053903e-06,"2"
"5867",1,30,"3",330,190,2.86949311670993e-06,"2"
"5868",1,30,"3",350,190,2.76357157288512e-06,"2"
"5869",1,30,"3",370,190,2.53376851246856e-06,"2"
"5870",1,30,"3",390,190,2.1943031217572e-06,"2"
"5871",1,30,"3",410,190,2.09238106390063e-06,"2"
"5872",1,30,"3",430,190,2.27300536718951e-06,"2"
"5873",1,30,"3",450,190,2.36983476017004e-06,"2"
"5874",1,30,"3",470,190,2.21472944048202e-06,"2"
"5875",1,30,"3",490,190,2.00348751594856e-06,"2"
"5876",1,30,"3",10,210,5.05774908364882e-06,"3"
"5877",1,30,"3",30,210,5.75231086459286e-06,"3"
"5878",1,30,"3",50,210,6.65567645382781e-06,"3"
"5879",1,30,"3",70,210,6.95503289426822e-06,"3"
"5880",1,30,"3",90,210,6.41010686222249e-06,"3"
"5881",1,30,"3",110,210,5.45306827618685e-06,"3"
"5882",1,30,"3",130,210,4.93961516321794e-06,"1"
"5883",1,30,"3",150,210,5.38358764452842e-06,"3"
"5884",1,30,"3",170,210,6.11080475359563e-06,"3"
"5885",1,30,"3",190,210,6.32100633579283e-06,"3"
"5886",1,30,"3",210,210,6.02800744136927e-06,"3"
"5887",1,30,"3",230,210,5.49032811933567e-06,"3"
"5888",1,30,"3",250,210,4.75050486470135e-06,"3"
"5889",1,30,"3",270,210,3.86110988548616e-06,"2"
"5890",1,30,"3",290,210,3.19171555169876e-06,"2"
"5891",1,30,"3",310,210,2.86232762521518e-06,"2"
"5892",1,30,"3",330,210,2.64763168465833e-06,"2"
"5893",1,30,"3",350,210,2.43342666401176e-06,"2"
"5894",1,30,"3",370,210,2.22209470904715e-06,"2"
"5895",1,30,"3",390,210,2.20926383571039e-06,"2"
"5896",1,30,"3",410,210,2.52721999975125e-06,"2"
"5897",1,30,"3",430,210,2.8986513216444e-06,"2"
"5898",1,30,"3",450,210,2.88130361309948e-06,"2"
"5899",1,30,"3",470,210,2.53111303027745e-06,"2"
"5900",1,30,"3",490,210,2.16067237695224e-06,"2"
"5901",1,30,"3",10,230,4.03584002825263e-06,"1"
"5902",1,30,"3",30,230,4.66643312251519e-06,"1"
"5903",1,30,"3",50,230,5.60394503848706e-06,"3"
"5904",1,30,"3",70,230,6.23789769153347e-06,"3"
"5905",1,30,"3",90,230,5.98543250605455e-06,"3"
"5906",1,30,"3",110,230,5.09674774363554e-06,"3"
"5907",1,30,"3",130,230,4.61346718045374e-06,"1"
"5908",1,30,"3",150,230,4.9715250367118e-06,"1"
"5909",1,30,"3",170,230,5.51244907086952e-06,"3"
"5910",1,30,"3",190,230,5.74431090495599e-06,"3"
"5911",1,30,"3",210,230,5.58851861841066e-06,"3"
"5912",1,30,"3",230,230,4.9517572832766e-06,"3"
"5913",1,30,"3",250,230,4.03182571537141e-06,"2"
"5914",1,30,"3",270,230,3.20426263868311e-06,"2"
"5915",1,30,"3",290,230,2.87036392945279e-06,"2"
"5916",1,30,"3",310,230,2.93300195963727e-06,"2"
"5917",1,30,"3",330,230,2.81494345487804e-06,"2"
"5918",1,30,"3",350,230,2.42328637553806e-06,"2"
"5919",1,30,"3",370,230,2.12220051175304e-06,"2"
"5920",1,30,"3",390,230,2.22966735754859e-06,"2"
"5921",1,30,"3",410,230,2.67882485334082e-06,"2"
"5922",1,30,"3",430,230,3.05336870730465e-06,"2"
"5923",1,30,"3",450,230,3.00472107473548e-06,"2"
"5924",1,30,"3",470,230,2.76203474854906e-06,"2"
"5925",1,30,"3",490,230,2.56045257909165e-06,"2"
"5926",1,30,"3",10,250,3.81221151083429e-06,"1"
"5927",1,30,"3",30,250,3.97477293420991e-06,"1"
"5928",1,30,"3",50,250,4.38013580330746e-06,"1"
"5929",1,30,"3",70,250,4.85186768306219e-06,"3"
"5930",1,30,"3",90,250,4.91542939535799e-06,"3"
"5931",1,30,"3",110,250,4.57339618947981e-06,"1"
"5932",1,30,"3",130,250,4.3811427070466e-06,"1"
"5933",1,30,"3",150,250,4.51969139931923e-06,"1"
"5934",1,30,"3",170,250,4.65746847696634e-06,"3"
"5935",1,30,"3",190,250,4.60828446939241e-06,"3"
"5936",1,30,"3",210,250,4.52560040586448e-06,"1"
"5937",1,30,"3",230,250,4.15068820563229e-06,"1"
"5938",1,30,"3",250,250,3.52479080596163e-06,"1"
"5939",1,30,"3",270,250,2.95802033393738e-06,"1"
"5940",1,30,"3",290,250,2.83620083682271e-06,"1"
"5941",1,30,"3",310,250,3.15573759494401e-06,"1"
"5942",1,30,"3",330,250,3.16777928677495e-06,"2"
"5943",1,30,"3",350,250,2.64761737756469e-06,"2"
"5944",1,30,"3",370,250,2.19786892601165e-06,"2"
"5945",1,30,"3",390,250,2.18351025366299e-06,"2"
"5946",1,30,"3",410,250,2.4308821783669e-06,"2"
"5947",1,30,"3",430,250,2.60728987929264e-06,"2"
"5948",1,30,"3",450,250,2.64050346500377e-06,"2"
"5949",1,30,"3",470,250,2.76440795486611e-06,"2"
"5950",1,30,"3",490,250,2.96473375941782e-06,"2"
"5951",1,30,"3",10,270,4.46657363984814e-06,"1"
"5952",1,30,"3",30,270,4.33559280790311e-06,"1"
"5953",1,30,"3",50,270,4.21548650146667e-06,"1"
"5954",1,30,"3",70,270,4.22081603124888e-06,"1"
"5955",1,30,"3",90,270,4.32786194255852e-06,"1"
"5956",1,30,"3",110,270,4.22120843626063e-06,"1"
"5957",1,30,"3",130,270,4.01777617006712e-06,"1"
"5958",1,30,"3",150,270,3.94826898088576e-06,"1"
"5959",1,30,"3",170,270,3.86645874976236e-06,"1"
"5960",1,30,"3",190,270,3.68752303652589e-06,"1"
"5961",1,30,"3",210,270,3.81626454683836e-06,"1"
"5962",1,30,"3",230,270,3.86840052777574e-06,"1"
"5963",1,30,"3",250,270,3.47529309728118e-06,"1"
"5964",1,30,"3",270,270,3.01164178889955e-06,"1"
"5965",1,30,"3",290,270,2.9640686958132e-06,"1"
"5966",1,30,"3",310,270,3.31807880762213e-06,"1"
"5967",1,30,"3",330,270,3.37521013702235e-06,"1"
"5968",1,30,"3",350,270,2.76601338318305e-06,"1"
"5969",1,30,"3",370,270,2.18396963606935e-06,"1"
"5970",1,30,"3",390,270,2.1153637712265e-06,"1"
"5971",1,30,"3",410,270,2.28104249946959e-06,"2"
"5972",1,30,"3",430,270,2.29698936464779e-06,"2"
"5973",1,30,"3",450,270,2.30671371279679e-06,"2"
"5974",1,30,"3",470,270,2.5538914191342e-06,"2"
"5975",1,30,"3",490,270,2.90187872920723e-06,"1"
"5976",1,30,"3",10,290,4.79639446075062e-06,"1"
"5977",1,30,"3",30,290,4.82104363858969e-06,"3"
"5978",1,30,"3",50,290,4.75614000311537e-06,"3"
"5979",1,30,"3",70,290,4.74342856253477e-06,"1"
"5980",1,30,"3",90,290,4.9342591874756e-06,"1"
"5981",1,30,"3",110,290,4.67304978958355e-06,"1"
"5982",1,30,"3",130,290,4.0378092969745e-06,"1"
"5983",1,30,"3",150,290,3.66463403143417e-06,"1"
"5984",1,30,"3",170,290,3.54984156214242e-06,"1"
"5985",1,30,"3",190,290,3.57720999764886e-06,"1"
"5986",1,30,"3",210,290,3.89548190551975e-06,"1"
"5987",1,30,"3",230,290,3.97709386025762e-06,"1"
"5988",1,30,"3",250,290,3.56350679800131e-06,"1"
"5989",1,30,"3",270,290,3.19880330055444e-06,"1"
"5990",1,30,"3",290,290,3.19835706446748e-06,"1"
"5991",1,30,"3",310,290,3.47442058018535e-06,"1"
"5992",1,30,"3",330,290,3.51552048778181e-06,"1"
"5993",1,30,"3",350,290,3.00673483874943e-06,"1"
"5994",1,30,"3",370,290,2.47041024106708e-06,"1"
"5995",1,30,"3",390,290,2.3388318229324e-06,"1"
"5996",1,30,"3",410,290,2.49267755084923e-06,"2"
"5997",1,30,"3",430,290,2.54889700736947e-06,"2"
"5998",1,30,"3",450,290,2.52001482833371e-06,"2"
"5999",1,30,"3",470,290,2.61896256557637e-06,"1"
"6000",1,30,"3",490,290,2.8072051862942e-06,"1"
"6001",1,30,"3",10,310,4.66405581564934e-06,"1"
"6002",1,30,"3",30,310,4.79795014903929e-06,"3"
"6003",1,30,"3",50,310,4.86444947487501e-06,"3"
"6004",1,30,"3",70,310,5.02561065594151e-06,"3"
"6005",1,30,"3",90,310,5.38632797880322e-06,"1"
"6006",1,30,"3",110,310,5.21273599542992e-06,"1"
"6007",1,30,"3",130,310,4.47558840142793e-06,"1"
"6008",1,30,"3",150,310,3.87449625829224e-06,"1"
"6009",1,30,"3",170,310,3.72828618719327e-06,"1"
"6010",1,30,"3",190,310,4.01678632435822e-06,"1"
"6011",1,30,"3",210,310,4.38948033158137e-06,"1"
"6012",1,30,"3",230,310,4.20906694198554e-06,"1"
"6013",1,30,"3",250,310,3.76856991304088e-06,"1"
"6014",1,30,"3",270,310,3.52518357002106e-06,"1"
"6015",1,30,"3",290,310,3.35266073056352e-06,"1"
"6016",1,30,"3",310,310,3.3846549793895e-06,"1"
"6017",1,30,"3",330,310,3.51976706701604e-06,"1"
"6018",1,30,"3",350,310,3.48836124211228e-06,"1"
"6019",1,30,"3",370,310,3.15558467888089e-06,"1"
"6020",1,30,"3",390,310,2.74498962823195e-06,"1"
"6021",1,30,"3",410,310,2.74021206464774e-06,"1"
"6022",1,30,"3",430,310,2.98269795524573e-06,"2"
"6023",1,30,"3",450,310,3.07932232207433e-06,"2"
"6024",1,30,"3",470,310,3.07066470916837e-06,"1"
"6025",1,30,"3",490,310,3.10507663902632e-06,"1"
"6026",1,30,"3",10,330,4.77080549416874e-06,"1"
"6027",1,30,"3",30,330,4.77427576298254e-06,"3"
"6028",1,30,"3",50,330,4.75813277158101e-06,"3"
"6029",1,30,"3",70,330,4.91154735710566e-06,"3"
"6030",1,30,"3",90,330,5.3016562998044e-06,"1"
"6031",1,30,"3",110,330,5.24957130601104e-06,"1"
"6032",1,30,"3",130,330,4.67782477323706e-06,"3"
"6033",1,30,"3",150,330,4.21211759092156e-06,"2"
"6034",1,30,"3",170,330,4.1867532346381e-06,"1"
"6035",1,30,"3",190,330,4.43581849895542e-06,"1"
"6036",1,30,"3",210,330,4.59644349185896e-06,"1"
"6037",1,30,"3",230,330,4.30895018228781e-06,"1"
"6038",1,30,"3",250,330,3.95275383342285e-06,"1"
"6039",1,30,"3",270,330,3.71498380737014e-06,"2"
"6040",1,30,"3",290,330,3.31314672998183e-06,"2"
"6041",1,30,"3",310,330,3.15373899812295e-06,"1"
"6042",1,30,"3",330,330,3.48305342898359e-06,"1"
"6043",1,30,"3",350,330,3.99531499720918e-06,"1"
"6044",1,30,"3",370,330,3.87499200088205e-06,"1"
"6045",1,30,"3",390,330,3.17977915528978e-06,"1"
"6046",1,30,"3",410,330,2.89525258878169e-06,"1"
"6047",1,30,"3",430,330,3.18261210918667e-06,"2"
"6048",1,30,"3",450,330,3.45197130989697e-06,"2"
"6049",1,30,"3",470,330,3.48019548652466e-06,"2"
"6050",1,30,"3",490,330,3.44348888168465e-06,"1"
"6051",1,30,"3",10,350,5.07095582752597e-06,"3"
"6052",1,30,"3",30,350,4.98768092996618e-06,"3"
"6053",1,30,"3",50,350,4.95565612284802e-06,"3"
"6054",1,30,"3",70,350,5.03750577469125e-06,"3"
"6055",1,30,"3",90,350,5.35855881009203e-06,"3"
"6056",1,30,"3",110,350,5.33149254864725e-06,"3"
"6057",1,30,"3",130,350,4.91527006886487e-06,"3"
"6058",1,30,"3",150,350,4.67551749867531e-06,"3"
"6059",1,30,"3",170,350,4.67923956952334e-06,"3"
"6060",1,30,"3",190,350,4.68755314994375e-06,"3"
"6061",1,30,"3",210,350,4.5981768893446e-06,"1"
"6062",1,30,"3",230,350,4.32132710887385e-06,"3"
"6063",1,30,"3",250,350,3.97333410465145e-06,"3"
"6064",1,30,"3",270,350,3.62556062276324e-06,"2"
"6065",1,30,"3",290,350,3.28965688937237e-06,"2"
"6066",1,30,"3",310,350,3.33573997773884e-06,"1"
"6067",1,30,"3",330,350,3.82548410791909e-06,"1"
"6068",1,30,"3",350,350,4.50429768163462e-06,"1"
"6069",1,30,"3",370,350,4.51079839956195e-06,"1"
"6070",1,30,"3",390,350,3.6947479184111e-06,"1"
"6071",1,30,"3",410,350,3.04475968758355e-06,"1"
"6072",1,30,"3",430,350,3.0802015495287e-06,"1"
"6073",1,30,"3",450,350,3.34285015556235e-06,"2"
"6074",1,30,"3",470,350,3.41880857968605e-06,"2"
"6075",1,30,"3",490,350,3.32547470841006e-06,"2"
"6076",1,30,"3",10,370,4.80865311065093e-06,"3"
"6077",1,30,"3",30,370,4.83850744270125e-06,"3"
"6078",1,30,"3",50,370,4.97127612157084e-06,"3"
"6079",1,30,"3",70,370,5.03076112799949e-06,"3"
"6080",1,30,"3",90,370,5.23972626908024e-06,"3"
"6081",1,30,"3",110,370,5.32973446345061e-06,"3"
"6082",1,30,"3",130,370,5.21456958672241e-06,"3"
"6083",1,30,"3",150,370,5.0659458833117e-06,"3"
"6084",1,30,"3",170,370,4.85426270686372e-06,"3"
"6085",1,30,"3",190,370,4.68948619827308e-06,"3"
"6086",1,30,"3",210,370,4.48770920170996e-06,"1"
"6087",1,30,"3",230,370,4.21733347570135e-06,"3"
"6088",1,30,"3",250,370,3.89111333637568e-06,"3"
"6089",1,30,"3",270,370,3.53164150601786e-06,"2"
"6090",1,30,"3",290,370,3.41955597193021e-06,"2"
"6091",1,30,"3",310,370,3.75962422414696e-06,"1"
"6092",1,30,"3",330,370,4.31423372089022e-06,"1"
"6093",1,30,"3",350,370,4.8950705097686e-06,"1"
"6094",1,30,"3",370,370,4.90824178031237e-06,"1"
"6095",1,30,"3",390,370,4.08833310199117e-06,"1"
"6096",1,30,"3",410,370,3.20466792868888e-06,"1"
"6097",1,30,"3",430,370,2.90332273126195e-06,"1"
"6098",1,30,"3",450,370,2.94896107823686e-06,"1"
"6099",1,30,"3",470,370,3.01986725295764e-06,"2"
"6100",1,30,"3",490,370,3.0064099360858e-06,"2"
"6101",1,30,"3",10,390,3.98485994861891e-06,"3"
"6102",1,30,"3",30,390,4.14280750367013e-06,"3"
"6103",1,30,"3",50,390,4.44911147875743e-06,"3"
"6104",1,30,"3",70,390,4.57614269606367e-06,"3"
"6105",1,30,"3",90,390,4.68022827146027e-06,"3"
"6106",1,30,"3",110,390,5.00118741030707e-06,"3"
"6107",1,30,"3",130,390,5.52595002818042e-06,"3"
"6108",1,30,"3",150,390,5.55766018051688e-06,"3"
"6109",1,30,"3",170,390,4.92817118738447e-06,"3"
"6110",1,30,"3",190,390,4.49272614948723e-06,"3"
"6111",1,30,"3",210,390,4.21466010621451e-06,"1"
"6112",1,30,"3",230,390,4.06543620206862e-06,"3"
"6113",1,30,"3",250,390,4.0666204267414e-06,"3"
"6114",1,30,"3",270,390,3.90299487778206e-06,"3"
"6115",1,30,"3",290,390,3.7587784075834e-06,"3"
"6116",1,30,"3",310,390,3.99310846329499e-06,"1"
"6117",1,30,"3",330,390,4.3986072971381e-06,"1"
"6118",1,30,"3",350,390,4.78863519630361e-06,"1"
"6119",1,30,"3",370,390,4.73101535219651e-06,"1"
"6120",1,30,"3",390,390,4.03959499474957e-06,"1"
"6121",1,30,"3",410,390,3.30260957107398e-06,"1"
"6122",1,30,"3",430,390,2.95221512849224e-06,"1"
"6123",1,30,"3",450,390,2.8122813476277e-06,"1"
"6124",1,30,"3",470,390,2.76678922534415e-06,"2"
"6125",1,30,"3",490,390,2.79746432407463e-06,"2"
"6126",1,30,"3",10,410,3.63817199502734e-06,"1"
"6127",1,30,"3",30,410,3.80106884178004e-06,"1"
"6128",1,30,"3",50,410,4.05332744132403e-06,"2"
"6129",1,30,"3",70,410,4.14211060534136e-06,"2"
"6130",1,30,"3",90,410,4.15401682695632e-06,"2"
"6131",1,30,"3",110,410,4.6461845889259e-06,"3"
